TEAM,TAN Rating,SP+ Rating,Opponent,TAN Rating,SP+ Rating,Home/Away,Conference,TAN Spread,SP+ Spread,TAN WIN%,SP+ WIN%
UCF,77.6,11,Florida Atlantic,57.5,-7,A,,-18.4,-15.5,0.96,0.88
UCF,77.6,11,Georgia Tech,71.1,-4.7,H,,-9.5,-18.2,0.76,0.95
UCF,77.6,11,SMU,77.6,10.5,H,c,-3,-3,0.57,0.57
UCF,77.6,11,Temple,49.3,-14.9,H,c,-31.3,-28.4,1,1
UCF,77.6,11,East Carolina,74.2,-1.8,A,c,-1.4,-10.3,0.52,0.79
UCF,77.6,11,Cincinnati,87.1,17.2,H,c,6.4,3.7,0.32,0.39
UCF,77.6,11,Memphis,69.3,4,A,c,-5.1,-4.5,0.64,0.63
UCF,77.6,11,Tulane,76.4,0.9,A,c,2.7,-7.6,0.46,0.73
UCF,77.6,11,Navy,65,-12.7,H,c,-15.6,-26.2,0.88,1
UCF,77.6,11,South Florida,61.9,-5.4,A,c,-14.1,-13.9,0.85,0.85
UCLA,78.4,8.4,Bowling Green,55.5,-7.4,H,,-24.6,-18.3,1,0.96
UCLA,78.4,8.4,Alabama State,30,-40.5,H,,-50.1,-51.4,1,1
UCLA,78.4,8.4,South Alabama,63,-9.6,H,,-17.1,-20.5,0.91,0.99
UCLA,78.4,8.4,Colorado,68.5,-7.8,A,c,-7.5,-13.7,0.72,0.84
UCLA,78.4,8.4,Washington,83.3,4.1,H,c,3.1,-6.8,0.43,0.7
UCLA,78.4,8.4,Utah,91.4,16.2,H,c,11.2,5.3,0.2,0.35
UCLA,78.4,8.4,Oregon,83.8,12.3,A,c,7,6.4,0.3,0.32
UCLA,78.4,8.4,Stanford,70,1.7,H,c,-10.1,-9.2,0.77,0.75
UCLA,78.4,8.4,Arizona State,81.3,12.4,A,c,5.5,6.5,0.35,0.32
UCLA,78.4,8.4,Arizona,70.9,-6.6,H,c,-9.2,-17.5,0.75,0.94
UCLA,78.4,8.4,USC,75.3,3.1,H,c,-4.8,-7.8,0.64,0.74
UCLA,78.4,8.4,California,68.9,0.2,A,c,-7.8,-5.7,0.74,0.65
Louisiana Monroe,51.3,-21.2,Texas,84.8,12.3,A,,35.4,36,0,0
Louisiana Monroe,51.3,-21.2,Nicholls,53.5,-17,H,,1.6,1.7,0.48,0.48
Louisiana Monroe,51.3,-21.2,Alabama,107.2,27.4,A,,58.7,51.1,0,0
Louisiana Monroe,51.3,-21.2,Louisiana,64.9,0.7,H,c,13,19.4,0.17,0.02
Louisiana Monroe,51.3,-21.2,Arkansas State,54.8,-15.7,A,c,6.7,8,0.32,0.26
Louisiana Monroe,51.3,-21.2,Coastal Carolina,70.5,0.6,H,c,18.6,19.3,0.04,0.02
Louisiana Monroe,51.3,-21.2,South Alabama,63,-9.6,A,c,13.6,14.1,0.16,0.15
Louisiana Monroe,51.3,-21.2,Army,66.2,-0.8,A,,17.5,22.9,0.06,0
Louisiana Monroe,51.3,-21.2,Texas State,64.2,-14.3,H,c,12.3,4.4,0.18,0.37
Louisiana Monroe,51.3,-21.2,Georgia State,67.9,0.1,A,c,18.7,23.8,0.04,0
Louisiana Monroe,51.3,-21.2,Troy,75.7,-4.9,A,c,25.6,18.8,0,0.03
Louisiana Monroe,51.3,-21.2,Southern Mississippi,61.4,-6.6,H,c,9.5,12.1,0.23,0.18
UNLV,58.8,-10,Idaho State,39,-31.5,H,,-21.7,-24,1,1
UNLV,58.8,-10,California,68.9,0.2,A,,11.7,12.7,0.19,0.18
UNLV,58.8,-10,North Texas,61,-3,H,,0.2,4.5,0.5,0.37
UNLV,58.8,-10,Utah State,62,-4.6,A,c,6.3,7.9,0.32,0.26
UNLV,58.8,-10,New Mexico,40,-19.3,H,c,-20.7,-11.8,0.99,0.82
UNLV,58.8,-10,San Jose State,71.5,-6.3,A,c,15.6,6.2,0.12,0.34
UNLV,58.8,-10,Air Force,76.5,3,H,c,15.7,10.5,0.12,0.21
UNLV,58.8,-10,Notre Dame,82.2,19,A,,26,31.5,0,0
UNLV,58.8,-10,San Diego State,62.3,1.8,A,c,5.6,14.3,0.35,0.14
UNLV,58.8,-10,Fresno State,72.4,10.5,H,c,11.6,18,0.19,0.05
UNLV,58.8,-10,Hawai'i,53.9,-16.5,A,c,-3.6,-4,0.61,0.62
UNLV,58.8,-10,Nevada,61,-15.5,H,c,0.2,-8,0.5,0.74
USC,75.3,3.1,Rice,51.7,-19.2,H,,-26.3,-24.8,1,1
USC,75.3,3.1,Stanford,70,1.7,A,c,-2.5,1.1,0.54,0.49
USC,75.3,3.1,Fresno State,72.4,10.5,H,,-5.6,4.9,0.65,0.36
USC,75.3,3.1,Oregon State,75.5,8,A,c,1.6,7.4,0.48,0.26
USC,75.3,3.1,Arizona State,81.3,12.4,H,c,3.2,6.8,0.43,0.3
USC,75.3,3.1,Washington State,69.2,1.2,H,c,-8.8,-4.4,0.75,0.63
USC,75.3,3.1,Utah,91.4,16.2,A,c,19.1,15.6,0.03,0.12
USC,75.3,3.1,Arizona,70.9,-6.6,A,c,-2.4,-7.2,0.54,0.7
USC,75.3,3.1,California,68.9,0.2,H,c,-9.1,-5.4,0.75,0.65
USC,75.3,3.1,Colorado,68.5,-7.8,H,c,-9.5,-13.4,0.76,0.84
USC,75.3,3.1,UCLA,78.4,8.4,A,c,4.8,7.8,0.36,0.26
USC,75.3,3.1,Notre Dame,82.2,19,H,,4.1,13.4,0.38,0.16
South Florida,61.9,-5.4,BYU,90.4,14.1,H,,26.9,17,0,0.08
South Florida,61.9,-5.4,Howard,25.5,-45,H,,-37.9,-42.1,1,1
South Florida,61.9,-5.4,Florida,84.1,15,A,,24.6,22.9,0,0
South Florida,61.9,-5.4,Louisville,83.9,12.7,A,,23.7,20.6,0,0.01
South Florida,61.9,-5.4,East Carolina,74.2,-1.8,H,c,10.7,1.1,0.21,0.49
South Florida,61.9,-5.4,Cincinnati,87.1,17.2,A,c,28,25.1,0,0
South Florida,61.9,-5.4,Tulane,76.4,0.9,H,c,12.9,3.8,0.17,0.38
South Florida,61.9,-5.4,Houston,81.1,11.5,A,c,21.6,19.4,0,0.02
South Florida,61.9,-5.4,Temple,49.3,-14.9,A,c,-9.3,-7,0.76,0.7
South Florida,61.9,-5.4,SMU,77.6,10.5,H,c,14.1,13.4,0.15,0.16
South Florida,61.9,-5.4,Tulsa,63.3,-1.9,A,c,2.9,6,0.43,0.34
South Florida,61.9,-5.4,UCF,77.6,11,H,c,14.1,13.9,0.15,0.15
Utah,91.4,16.2,Florida,84.1,15,A,,-4.8,1.3,0.64,0.48
Utah,91.4,16.2,Southern Utah,33.5,-37,H,,-60.9,-55.7,1,1
Utah,91.4,16.2,San Diego State,62.3,1.8,H,,-32.1,-16.9,1,0.91
Utah,91.4,16.2,Arizona State,81.3,12.4,A,c,-7.4,-1.3,0.72,0.52
Utah,91.4,16.2,Oregon State,75.5,8,H,c,-18.9,-10.7,0.97,0.79
Utah,91.4,16.2,UCLA,78.4,8.4,A,c,-11.2,-5.3,0.8,0.65
Utah,91.4,16.2,USC,75.3,3.1,H,c,-19.1,-15.6,0.97,0.88
Utah,91.4,16.2,Washington State,69.2,1.2,A,c,-19,-12.5,0.97,0.83
Utah,91.4,16.2,Arizona,70.9,-6.6,H,c,-23.5,-25.3,1,1
Utah,91.4,16.2,Stanford,70,1.7,H,c,-24.4,-17,1,0.91
Utah,91.4,16.2,Oregon,83.8,12.3,A,c,-5.9,-1.4,0.67,0.52
Utah,91.4,16.2,Colorado,68.5,-7.8,A,c,-20.5,-21.5,0.99,1
Utah State,62,-4.6,Connecticut,51.2,-20.6,H,,-13.9,-18.5,0.85,0.96
Utah State,62,-4.6,Alabama,107.2,27.4,A,,48,34.5,0,0
Utah State,62,-4.6,Weber State,59.5,-11,H,,-5.6,-8.9,0.65,0.75
Utah State,62,-4.6,UNLV,58.8,-10,H,c,-6.3,-7.9,0.68,0.74
Utah State,62,-4.6,BYU,90.4,14.1,A,,30.5,21.2,0,0
Utah State,62,-4.6,Air Force,76.5,3,H,c,11.3,5.1,0.19,0.36
Utah State,62,-4.6,Colorado State,56.6,-3.8,A,c,-2.1,3.3,0.53,0.39
Utah State,62,-4.6,Wyoming,61.9,-3.4,A,c,2.4,3.7,0.46,0.39
Utah State,62,-4.6,New Mexico,40,-19.3,H,c,-25.1,-17.2,1,0.91
Utah State,62,-4.6,Hawai'i,53.9,-16.5,A,c,-6.8,-9.4,0.7,0.76
Utah State,62,-4.6,San Jose State,71.5,-6.3,H,c,6.3,-4.2,0.32,0.62
Utah State,62,-4.6,Boise State,71.9,8.5,A,c,11.9,15.6,0.18,0.12
UTEP,58,-7.9,Oklahoma,81.6,19.2,A,,26.5,29.6,0,0
UTEP,58,-7.9,New Mexico State,40.4,-26.2,H,,-18.8,-20.8,0.97,1
UTEP,58,-7.9,New Mexico,40,-19.3,A,,-16.6,-8.9,0.89,0.75
UTEP,58,-7.9,Boise State,71.9,8.5,H,,12.6,13.9,0.18,0.15
UTEP,58,-7.9,Louisiana Tech,65,-12.1,A,c,9.2,-1.7,0.24,0.52
UTEP,58,-7.9,Florida Atlantic,57.5,-7,H,c,-1.7,-1.6,0.52,0.52
UTEP,58,-7.9,Rice,51.7,-19.2,A,c,-3.5,-8.8,0.61,0.75
UTEP,58,-7.9,UAB,71.1,4.8,H,c,11.8,10.2,0.18,0.22
UTEP,58,-7.9,UT San Antonio,56.7,5,A,c,0.3,15.4,0.5,0.12
UTEP,58,-7.9,North Texas,61,-3,H,c,1.7,2.4,0.48,0.46
UT San Antonio,56.7,5,Houston,81.1,11.5,H,,22.7,4,0,0.38
UT San Antonio,56.7,5,Army,66.2,-0.8,A,,12.1,-3.3,0.18,0.61
UT San Antonio,56.7,5,Texas,84.8,12.3,A,,30,9.8,0,0.22
UT San Antonio,56.7,5,Texas Southern,28,-42.5,H,,-30.3,-50,1,1
UT San Antonio,56.7,5,Middle Tennessee,65.3,-8.4,A,c,11.3,-10.9,0.19,0.8
UT San Antonio,56.7,5,Western Kentucky,65.9,-6.4,H,c,7.5,-13.9,0.26,0.85
UT San Antonio,56.7,5,Louisiana Tech,65,-12.1,H,c,6.6,-19.6,0.32,0.98
UT San Antonio,56.7,5,UAB,71.1,4.8,A,c,18.1,2.3,0.05,0.46
UT San Antonio,56.7,5,North Texas,61,-3,H,c,2.6,-10.5,0.46,0.79
UT San Antonio,56.7,5,UTEP,58,-7.9,H,c,-0.3,-15.4,0.5,0.88
UT San Antonio,56.7,5,Rice,51.7,-19.2,A,c,-2.2,-21.7,0.53,1
Vanderbilt,55.2,-12.1,Hawai'i,53.9,-16.5,A,,0,-1.9,0.5,0.53
Vanderbilt,55.2,-12.1,Elon,48,-22.5,H,,-9.5,-12.9,0.76,0.83
Vanderbilt,55.2,-12.1,Wake Forest,79,7.4,H,,21.4,17,0,0.08
Vanderbilt,55.2,-12.1,Northern Illinois,69.4,-4.1,A,,16.1,10.5,0.11,0.21
Vanderbilt,55.2,-12.1,Alabama,107.2,27.4,A,c,54.8,42,0,0
Vanderbilt,55.2,-12.1,Ole Miss,74.8,14.4,H,c,17.2,24,0.07,0
Vanderbilt,55.2,-12.1,Georgia,92,28.7,A,c,39,43.3,0,0
Vanderbilt,55.2,-12.1,Missouri,61,5.3,A,c,8.9,19.9,0.24,0.01
Vanderbilt,55.2,-12.1,South Carolina,63.7,7.2,H,c,6.1,16.8,0.34,0.08
Vanderbilt,55.2,-12.1,Kentucky,81.4,14.5,A,c,28.5,29.1,0,0
Vanderbilt,55.2,-12.1,Florida,84.1,15,H,c,26.5,24.6,0,0
Vanderbilt,55.2,-12.1,Tennessee,80.8,18.7,H,c,23.2,28.3,0,0
Virginia,76.5,3.3,Richmond,51,-19.5,H,,-28.5,-25.3,1,1
Virginia,76.5,3.3,Illinois,67.8,-2.2,A,,-6.6,-3,0.68,0.57
Virginia,76.5,3.3,Old Dominion,63.1,-6,H,,-16.4,-11.8,0.89,0.82
Virginia,76.5,3.3,Syracuse,76.8,4.5,A,c,2.7,3.7,0.46,0.39
Virginia,76.5,3.3,Duke,54.6,-13.7,A,c,-19.3,-14.5,0.98,0.87
Virginia,76.5,3.3,Louisville,83.9,12.7,H,c,4.3,6.9,0.37,0.3
Virginia,76.5,3.3,Georgia Tech,71.1,-4.7,A,c,-3.3,-5.5,0.61,0.65
Virginia,76.5,3.3,Miami,91.9,14.6,H,c,12.3,8.8,0.18,0.24
Virginia,76.5,3.3,North Carolina,82.2,10.1,H,c,2.6,4.3,0.46,0.37
Virginia,76.5,3.3,Pittsburgh,90.9,16.2,H,c,11.3,10.4,0.19,0.21
Virginia,76.5,3.3,Coastal Carolina,70.5,0.6,H,,-9,-5.2,0.75,0.64
Virginia,76.5,3.3,Virginia Tech,84.2,4.3,A,c,9.5,3.5,0.23,0.39
Virginia Tech,84.2,4.3,Old Dominion,63.1,-6,A,,-20.2,-7.8,0.99,0.74
Virginia Tech,84.2,4.3,Boston College,73.9,0,H,c,-12.1,-6.8,0.82,0.7
Virginia Tech,84.2,4.3,Wofford,37.5,-33,H,,-48.5,-39.8,1,1
Virginia Tech,84.2,4.3,West Virginia,69.3,5.6,H,,-16.7,-1.2,0.89,0.51
Virginia Tech,84.2,4.3,North Carolina,82.2,10.1,A,c,1.1,8.3,0.49,0.25
Virginia Tech,84.2,4.3,Pittsburgh,90.9,16.2,A,c,8.8,14.4,0.24,0.14
Virginia Tech,84.2,4.3,Miami,91.9,14.6,H,c,5.8,7.8,0.34,0.26
Virginia Tech,84.2,4.3,NC State,92.1,16,A,c,10.5,14.2,0.21,0.15
Virginia Tech,84.2,4.3,Georgia Tech,71.1,-4.7,H,c,-14.9,-11.5,0.88,0.81
Virginia Tech,84.2,4.3,Duke,54.6,-13.7,A,c,-27,-15.5,1,0.88
Virginia Tech,84.2,4.3,Liberty,71.8,1.5,A,,-9,-0.3,0.75,0.5
Virginia Tech,84.2,4.3,Virginia,76.5,3.3,H,c,-9.5,-3.5,0.76,0.61
Wake Forest,79,7.4,VMI,45,-25.5,H,,-36.9,-35.4,1,1
Wake Forest,79,7.4,Vanderbilt,55.2,-12.1,A,,-21.4,-17,1,0.91
Wake Forest,79,7.4,Liberty,71.8,1.5,H,,-10.1,-8.4,0.77,0.74
Wake Forest,79,7.4,Clemson,96.7,21,H,c,14.7,11.1,0.14,0.2
Wake Forest,79,7.4,Florida State,87,13.4,A,c,10.2,8.5,0.22,0.25
Wake Forest,79,7.4,Army,66.2,-0.8,H,,-15.7,-10.7,0.88,0.79
Wake Forest,79,7.4,Boston College,73.9,0,H,c,-8,-9.9,0.74,0.77
Wake Forest,79,7.4,Louisville,83.9,12.7,A,c,6.6,7.8,0.32,0.26
Wake Forest,79,7.4,NC State,92.1,16,A,c,15.7,11.1,0.12,0.2
Wake Forest,79,7.4,North Carolina,82.2,10.1,H,c,0.2,0.1,0.5,0.5
Wake Forest,79,7.4,Syracuse,76.8,4.5,H,c,-5.1,-5.4,0.64,0.65
Wake Forest,79,7.4,Duke,54.6,-13.7,A,c,-21.8,-18.6,1,0.96
Washington,83.3,4.1,Kent State,53.2,-10,H,,-32.6,-16.6,1,0.89
Washington,83.3,4.1,Portland State,49.5,-21,H,,-36.3,-27.6,1,1
Washington,83.3,4.1,Michigan State,81.8,15.3,H,,-4,8.7,0.62,0.25
Washington,83.3,4.1,Stanford,70,1.7,H,c,-15.8,-4.9,0.89,0.64
Washington,83.3,4.1,UCLA,78.4,8.4,A,c,-3.1,6.8,0.57,0.3
Washington,83.3,4.1,Arizona State,81.3,12.4,A,c,0.6,10.8,0.5,0.2
Washington,83.3,4.1,Arizona,70.9,-6.6,H,c,-14.9,-13.2,0.88,0.83
Washington,83.3,4.1,California,68.9,0.2,A,c,-12.7,-1.4,0.83,0.52
Washington,83.3,4.1,Oregon State,75.5,8,H,c,-10.3,1.4,0.79,0.48
Washington,83.3,4.1,Oregon,83.8,12.3,A,c,2.1,10.7,0.47,0.21
Washington,83.3,4.1,Colorado,68.5,-7.8,H,c,-17.3,-14.4,0.94,0.87
Washington,83.3,4.1,Washington State,69.2,1.2,A,c,-10.9,-0.4,0.8,0.5
Washington State,69.2,1.2,Idaho,46,-24.5,H,,-26.3,-28.2,1,1
Washington State,69.2,1.2,Wisconsin,84.3,17.7,A,,17.4,19,0.06,0.03
Washington State,69.2,1.2,Colorado State,56.6,-3.8,H,,-15.7,-7.5,0.88,0.72
Washington State,69.2,1.2,Oregon,83.8,12.3,H,c,11.4,8.6,0.19,0.25
Washington State,69.2,1.2,California,68.9,0.2,H,c,-3.4,-3.5,0.61,0.61
Washington State,69.2,1.2,USC,75.3,3.1,A,c,8.8,4.4,0.24,0.37
Washington State,69.2,1.2,Oregon State,75.5,8,A,c,7.7,9.3,0.26,0.23
Washington State,69.2,1.2,Utah,91.4,16.2,H,c,19,12.5,0.03,0.18
Washington State,69.2,1.2,Stanford,70,1.7,A,c,3.5,3,0.39,0.43
Washington State,69.2,1.2,Arizona State,81.3,12.4,H,c,8.9,8.7,0.24,0.25
Washington State,69.2,1.2,Arizona,70.9,-6.6,A,c,3.6,-5.3,0.39,0.65
Washington State,69.2,1.2,Washington,83.3,4.1,H,c,10.9,0.3,0.2,0.5
West Virginia,69.3,5.6,Pittsburgh,90.9,16.2,A,,23.7,13.1,0,0.17
West Virginia,69.3,5.6,Kansas,64,-12.2,H,c,-8,-20.3,0.74,0.99
West Virginia,69.3,5.6,Towson,43.5,-27,H,,-28.5,-35.1,1,1
West Virginia,69.3,5.6,Virginia Tech,84.2,4.3,A,,16.7,1.2,0.09,0.49
West Virginia,69.3,5.6,Texas,84.8,12.3,A,c,17.4,9.2,0.06,0.24
West Virginia,69.3,5.6,Baylor,76.2,12.6,H,c,4.1,4.5,0.38,0.37
West Virginia,69.3,5.6,Texas Tech,72.4,6.4,A,c,6.3,3.3,0.32,0.39
West Virginia,69.3,5.6,TCU,84.2,7.3,H,c,12.1,-0.8,0.18,0.51
West Virginia,69.3,5.6,Iowa State,76.7,5.8,A,c,10.2,2.7,0.22,0.46
West Virginia,69.3,5.6,Oklahoma,81.6,19.2,H,c,9.5,11.1,0.23,0.2
West Virginia,69.3,5.6,Kansas State,76.6,9.9,H,c,4.5,1.8,0.37,0.47
West Virginia,69.3,5.6,Oklahoma State,82.4,11.4,A,c,16.2,8.3,0.11,0.25
Western Kentucky,65.9,-6.4,Austin Peay,50,-20.5,H,,-18.1,-16.6,0.95,0.89
Western Kentucky,65.9,-6.4,Hawai'i,53.9,-16.5,A,,-10.7,-7.6,0.79,0.73
Western Kentucky,65.9,-6.4,Indiana,63.5,-0.5,A,,0.4,8.4,0.5,0.25
Western Kentucky,65.9,-6.4,Florida International,41.7,-19,H,,-26.4,-15.1,1,0.88
Western Kentucky,65.9,-6.4,Troy,75.7,-4.9,H,c,7.5,-1,0.26,0.51
Western Kentucky,65.9,-6.4,UT San Antonio,56.7,5,A,c,-7.5,13.9,0.72,0.15
Western Kentucky,65.9,-6.4,Middle Tennessee,65.3,-8.4,A,c,2.1,0.5,0.47,0.5
Western Kentucky,65.9,-6.4,Rice,51.7,-19.2,H,c,-16.4,-15.3,0.89,0.88
Western Kentucky,65.9,-6.4,Florida Atlantic,57.5,-7,A,c,-6.7,1.9,0.68,0.47
Western Kentucky,65.9,-6.4,Auburn,77.4,13.2,A,c,14.3,22.1,0.14,0
Western Kentucky,65.9,-6.4,Charlotte,56.2,-11,A,c,-7.3,-2.1,0.72,0.53
Western Michigan,58.3,2.3,Michigan State,81.8,15.3,A,,24.5,15.5,0,0.12
Western Michigan,58.3,2.3,Ball State,52.4,-18.9,A,c,-4.3,-18.7,0.63,0.96
Western Michigan,58.3,2.3,Pittsburgh,90.9,16.2,H,,29.8,11.4,0,0.19
Western Michigan,58.3,2.3,San Jose State,71.5,-6.3,A,,16.1,-6.1,0.11,0.67
Western Michigan,58.3,2.3,New Hampshire,40,-30.5,H,,-21,-35.3,1,1
Western Michigan,58.3,2.3,Eastern Michigan,66.3,-12,H,c,5.2,-16.8,0.36,0.91
Western Michigan,58.3,2.3,Ohio,54.2,-10.1,H,c,-6.8,-14.9,0.7,0.88
Western Michigan,58.3,2.3,Miami (OH),67.4,-1.7,A,c,11.7,-1.5,0.19,0.52
Western Michigan,58.3,2.3,Bowling Green,55.5,-7.4,A,c,-1.1,-7.2,0.51,0.7
Western Michigan,58.3,2.3,Northern Illinois,69.4,-4.1,H,c,8.3,-8.9,0.25,0.75
Western Michigan,58.3,2.3,Central Michigan,66.9,-4,A,c,10.5,-3.8,0.21,0.62
Western Michigan,58.3,2.3,Toledo,79.8,6,H,c,18.7,1.2,0.04,0.49
Wisconsin,84.3,17.7,Illinois State,50,-20.5,H,,-36.6,-40.7,1,1
Wisconsin,84.3,17.7,Washington State,69.2,1.2,H,,-17.4,-19,0.94,0.97
Wisconsin,84.3,17.7,New Mexico State,40.4,-26.2,H,,-46.2,-46.4,1,1
Wisconsin,84.3,17.7,Ohio State,109.2,30.8,A,c,27.3,15.6,0,0.12
Wisconsin,84.3,17.7,Illinois,67.8,-2.2,H,c,-18.8,-22.4,0.97,1
Wisconsin,84.3,17.7,Northwestern,71.3,-4.2,A,c,-11.1,-19.4,0.8,0.98
Wisconsin,84.3,17.7,Michigan State,81.8,15.3,A,c,-1.4,0.1,0.52,0.5
Wisconsin,84.3,17.7,Purdue,80.1,12.8,H,c,-6.5,-7.4,0.68,0.72
Wisconsin,84.3,17.7,Maryland,75.3,10,H,c,-11.3,-10.2,0.81,0.77
Wisconsin,84.3,17.7,Iowa,87.7,13.1,A,c,5.6,-2.1,0.35,0.53
Wisconsin,84.3,17.7,Nebraska,83.9,11.7,A,c,0.9,-3.5,0.49,0.61
Wisconsin,84.3,17.7,Minnesota,80.6,14.6,H,c,-6,-5.6,0.67,0.65
Wyoming,61.9,-3.4,Illinois,67.8,-2.2,A,,7.9,3.7,0.26,0.39
Wyoming,61.9,-3.4,Tulsa,63.3,-1.9,H,,-1.1,-1,0.51,0.51
Wyoming,61.9,-3.4,Northern Colorado,38.5,-32,H,,-25.9,-31.1,1,1
Wyoming,61.9,-3.4,Air Force,76.5,3,H,c,12,3.9,0.18,0.38
Wyoming,61.9,-3.4,BYU,90.4,14.1,A,,30.6,20,0,0.01
Wyoming,61.9,-3.4,San Jose State,71.5,-6.3,H,c,7,-5.4,0.3,0.65
Wyoming,61.9,-3.4,New Mexico,40,-19.3,A,c,-20.5,-13.4,0.99,0.84
Wyoming,61.9,-3.4,Utah State,62,-4.6,H,c,-2.4,-3.7,0.54,0.61
Wyoming,61.9,-3.4,Hawai'i,53.9,-16.5,A,c,-6.7,-10.6,0.68,0.79
Wyoming,61.9,-3.4,Colorado State,56.6,-3.8,A,c,-2,2.1,0.53,0.47
Wyoming,61.9,-3.4,Boise State,71.9,8.5,H,c,7.4,9.4,0.26,0.23
Wyoming,61.9,-3.4,Fresno State,72.4,10.5,A,c,13.2,16.4,0.17,0.1
Liberty,71.8,1.5,Southern Mississippi,61.4,-6.6,A,,-8.5,-5.6,0.74,0.65
Liberty,71.8,1.5,UAB,71.1,4.8,H,,-4,0.8,0.62,0.49
Liberty,71.8,1.5,Wake Forest,79,7.4,A,,10.1,8.4,0.22,0.25
Liberty,71.8,1.5,Akron,53.4,-21.2,H,,-21.7,-25.2,1,1
Liberty,71.8,1.5,Old Dominion,63.1,-6,A,,-7.8,-5,0.74,0.64
Liberty,71.8,1.5,UMass,47.1,-20.7,A,,-22.7,-19.7,1,0.98
Liberty,71.8,1.5,Gardner-Webb,38,-32.5,H,,-37.1,-36.5,1,1
Liberty,71.8,1.5,BYU,90.4,14.1,H,,15.2,10.1,0.13,0.22
Liberty,71.8,1.5,Arkansas,82.6,12.8,A,,13.7,13.8,0.16,0.15
Liberty,71.8,1.5,Connecticut,51.2,-20.6,A,,-19.5,-19.6,0.98,0.98
Liberty,71.8,1.5,Virginia Tech,84.2,4.3,H,,9,0.3,0.24,0.5
Liberty,71.8,1.5,New Mexico State,40.4,-26.2,H,,-34.7,-30.2,1,1
