CFBDataID,player,player_id,DraftYear,position,team_name,CFBDTeamNme,PlayerTeamHelper,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
4360204,Johnny Langan,77617,2023,TE,RUTGERS,Rutgers,Johnny LanganRutgers,7,75,8,9,7.3,2.09,0,1,11.1,66.7,6,0,4,0,9,0,6,278,79.7,68.3,57.7,68.9,1,0,9,1,0,126.2,0,0,0,0,0,1,1,11.1,68,7.6
4431091,Ben Finley,122864,2025,QB,NC STATE,NC State,Ben FinleyNC State,2,66.7,9,9,8.1,2.43,0,0,0,55.6,5,0,2,16.7,9,1,2,248,67.4,56.9,51.6,63.9,0,0,9,0,0,61.3,0,0,0,0,0,0,0,0,28,3.1
4694149,Walker Eget,146170,2025,QB,S JOSE ST,San José State,Walker EgetSan José State,1,14.3,7,8,18.7,2.71,0,0,0,12.5,1,0,1,0,8,0,0,285,66.2,29,28.7,60,0,0,8,0,0,39.6,0,0,0,0,1,0,1,12.5,8,1
4361797,Amare Jones,77742,2022,HB,GA SOUTHRN,Georgia Southern,Amare JonesGeorgia Southern,2,50,8,8,5.5,2.97,0,0,0,50,4,1,3,0,10,0,4,174,80.6,79,40.5,71.2,0,1,10,1,33.3,27.6,10,1,1,0,0,0,1,10,45,5.6
4683012,Eddie Lee Marburger,145511,2025,QB,UTSA,UT San Antonio,Eddie Lee MarburgerUT San Antonio,2,57.1,7,8,14.7,3.33,0,1,12.5,50,4,0,2,0,8,0,3,331,68.2,63.3,63.7,59.1,0,0,8,0,0,135.4,0,0,0,0,1,1,1,12.5,143,17.9
4363640,Jeremy Moussa,75887,2022,QB,VANDERBILT,Vanderbilt,Jeremy MoussaVanderbilt,1,62.5,8,8,9,2.31,0,0,0,62.5,5,0,2,0,8,0,1,333,64.9,55.8,55.6,,0,0,8,0,0,66.7,0,0,0,0,0,0,0,0,24,3
4361329,Joey Gatewood,82088,2023,QB,UCF,UCF,Joey GatewoodUCF,7,50,4,8,4.5,2.82,1,0,0,25,2,0,5,0,10,0,2,323,77.5,60,29.3,70.2,2,0,12,0,20,79.2,10,1,1,0,1,1,1,8.3,17,2.1
4602923,Jaylen Henderson,146054,2025,QB,FRESNO ST,Fresno State,Jaylen HendersonFresno State,3,62.5,8,8,4,3.37,0,0,0,62.5,5,0,5,0,13,0,3,169,72.1,66.5,56.4,67.5,0,0,14,0,40,79.7,15.4,2,3,0,0,0,0,0,49,6.1
4373726,Tyhier Tyler,82083,2023,QB,ARMY,Army,Tyhier TylerArmy,7,50,6,7,18.3,4.26,0,0,0,42.9,3,0,6,0,11,0,4,114,64.7,63.5,47.5,63.7,0,1,12,1,16.7,84.8,9.1,1,3,0,1,1,1,8.3,79,11.3
4242974,Austin Burton,60577,2022,QB,PURDUE,Purdue,Austin BurtonPurdue,4,83.3,6,7,2.5,2.89,0,0,0,71.4,5,0,3,0,10,0,2,273,72.1,54.8,53.1,61,0,0,10,1,33.3,87.8,10,1,2,0,1,0,0,0,44,6.3
4432734,Jalen Milroe,146590,2025,QB,ALABAMA,Alabama,Jalen MilroeAlabama,3,66.7,6,7,7.3,3.47,1,1,14.3,42.9,3,0,4,25,11,1,3,103,73,80.1,64,74.9,0,0,11,0,50,101.8,18.2,2,2,0,0,1,0,0,41,5.9
4432767,Preston Stone,124716,2025,QB,SMU,SMU,Preston StoneSMU,3,50,6,7,8.8,2.21,0,0,0,42.9,3,0,3,0,7,0,2,287,65.9,58.3,59.8,58.2,0,0,7,0,0,52.1,0,0,0,0,1,0,0,0,24,3.4
4429145,Harrison Bailey,124266,2023,QB,TENNESSEE,Tennessee,Harrison BaileyTennessee,1,42.9,7,7,9.1,2.83,0,1,12.5,42.9,3,0,5,0,10,0,2,307,66.7,69.7,62.2,69.1,0,0,11,0,40,50.3,20,2,1,0,0,0,0,0,16,2.3
4879614,Blake Bost,146984,2025,QB,TEXAS A&M,Texas A&M,Blake BostTexas A&M,2,33.3,6,7,11.7,2.66,0,0,0,28.6,2,0,3,0,7,0,0,312,65.9,39.6,32,60,1,1,7,0,0,0,0,0,0,0,0,0,1,14.3,18,2.6
4362033,Calvin Brownholtz,83584,2023,QB,UTEP,UTEP,Calvin BrownholtzUTEP,3,57.1,7,7,7.6,1.86,0,0,0,28.6,2,0,0,50,7,2,2,330,79.8,67.5,34.8,70.8,0,1,7,1,,62.8,0,0,0,0,0,1,1,14.3,60,8.6
4687005,Natano Woods,128341,2025,QB,S JOSE ST,San José State,Natano WoodsSan José State,2,66.7,6,7,7.5,3.23,1,0,0,57.1,4,0,6,0,9,0,1,285,67.5,55.5,62.1,56.7,0,0,10,1,33.3,62.2,22.2,2,0,0,0,0,0,0,12,1.7
4244648,Kaylan Wiggins,55167,2022,QB,FIU,Florida International,Kaylan WigginsFlorida International,1,66.7,6,7,13.2,2.5,1,0,0,57.1,4,0,3,0,8,0,2,166,69.8,56.1,46.9,65.6,0,0,8,0,33.3,80.7,12.5,1,0,0,0,0,0,0,52,7.4
4683386,William Haskell,146153,2025,QB,S DIEGO ST,San Diego State,William HaskellSan Diego State,2,57.1,7,7,8.9,3.39,0,0,0,57.1,4,0,3,0,8,0,2,284,69.8,71.2,70.3,63.4,0,0,9,0,0,77.7,0,0,1,0,0,0,0,0,47,6.7
4571641,Warren Bryan,101291,2022,QB,AIR FORCE,Air Force,Warren BryanAir Force,1,42.9,7,7,23.1,3.46,0,1,12.5,42.9,3,0,4,0,10,0,4,101,73.4,80.7,75.1,71.1,0,0,11,0,25,111.9,10,1,2,0,0,1,0,0,58,8.3
4361141,Cammon Cooper,83591,2022,QB,WASH STATE,Washington State,Cammon CooperWashington State,2,66.7,6,7,16.3,3.8,0,0,0,57.1,4,0,4,0,12,0,4,341,66.8,55.9,49.5,64.5,1,1,12,0,50,36.3,16.7,2,3,0,0,0,1,8.3,44,6.3
4239964,Isaiah Sanders,60319,2022,QB,STANFORD,Stanford,Isaiah SandersStanford,3,60,5,6,13.8,4.09,0,0,0,50,3,0,1,0,7,0,3,300,76.7,66.2,70.1,61.3,0,0,8,0,0,75.7,0,0,1,0,1,0,1,12.5,46,7.7
4241992,Tate Martell,60505,2023,QB,UNLV,UNLV,Tate MartellUNLV,1,60,5,6,8,3.37,0,0,0,33.3,2,0,2,33.3,7,1,1,325,69.7,49.3,50.8,55.2,0,0,7,0,0,48.6,0,0,1,0,1,0,0,0,27,4.5
4700135,Cam Fancher,145266,2025,QB,MARSHALL,Marshall,Cam FancherMarshall,2,50,6,6,12.5,2.39,0,0,0,50,3,0,1,0,8,0,3,214,20.5,44.6,41.9,58.5,0,0,8,0,0,75.7,0,0,1,0,0,0,0,0,46,7.7
4362894,Jalen Mayden,83520,2024,QB,S DIEGO ST,San Diego State,Jalen MaydenSan Diego State,1,83.3,6,6,4.2,1.81,0,0,0,83.3,5,0,1,0,7,0,4,284,19.4,64.4,62.5,61.8,0,0,7,0,100,141,14.3,1,0,0,0,1,0,0,50,8.3
4243216,Jack Sears,60580,2022,QB,BOISE ST,Boise State,Jack SearsBoise State,3,50,6,6,19.2,3.34,0,0,0,33.3,2,0,2,33.3,11,1,2,120,71.1,53.1,36.7,66.8,0,1,12,0,100,23.6,18.2,2,3,0,0,0,2,16.7,48,8
4430699,Jack Salopek,130662,2025,QB,W MICHIGAN,Western Michigan,Jack SalopekWestern Michigan,2,75,4,5,7,1.98,1,0,0,60,3,0,2,0,5,0,2,347,67,68.4,67.4,60.1,0,0,6,0,0,68.8,0,0,0,0,0,0,0,0,20,4
4430836,Chubba Purdy,122412,2025,QB,FLORIDA ST,Florida State,Chubba PurdyFlorida State,1,100,5,5,11.8,2.4,0,1,16.7,100,5,0,0,0,5,0,5,167,65.7,84.8,88.8,58.1,0,0,6,0,,158.3,0,0,0,0,0,2,0,0,98,19.6
4360550,Derek Green,77646,2023,QB,SMU,SMU,Derek GreenSMU,1,40,5,5,1.6,2.75,0,0,0,40,2,0,0,0,6,0,1,287,15.4,30.3,43,43.8,0,0,6,0,,47.9,0,0,1,0,0,0,1,16.7,2,0.4
4567031,Michael Kern,97799,2023,QB,WAKE,Wake Forest,Michael KernWake Forest,2,50,4,5,8,2.8,0,0,0,40,2,0,2,0,5,0,1,339,63.8,54.1,58.7,,1,0,5,1,0,87.5,0,0,0,0,0,0,0,0,66,13.2
4382578,Tyler Snead,90863,2022,WR,E CAROLINA,East Carolina,Tyler SneadEast Carolina,4,60,5,5,19.6,3.16,0,1,20,60,3,0,3,0,5,0,2,156,40.5,71.6,69.8,47.6,0,0,5,1,0,143.8,0,0,0,0,0,2,0,0,102,20.4
4360741,Dylan Plautz,83559,2022,QB,STANFORD,Stanford,Dylan PlautzStanford,1,40,5,5,9,2.48,0,0,0,40,2,0,1,0,6,0,1,300,64.2,26.9,27,,0,1,6,0,100,17.5,16.7,1,0,0,0,0,2,33.3,26,5.2
4576173,Joey Marousek,130303,2025,QB,AKRON,Akron,Joey MarousekAkron,1,60,5,5,6.2,1.88,0,0,0,60,3,0,1,0,5,0,1,102,63.8,39.9,39.8,,0,0,5,0,0,64.6,0,0,0,0,0,0,0,0,11,2.2
4362159,Alan Bowman,77679,2022,QB,MICHIGAN,Michigan,Alan BowmanMichigan,2,60,5,5,8.4,2.22,0,1,20,60,3,0,1,0,5,0,1,222,63.8,68.1,67.6,,0,1,5,0,0,41.7,0,0,0,0,0,0,0,0,35,7
4683470,Chance McDonald,145529,2025,QB,W KENTUCKY,Western Kentucky,Chance McDonaldWestern Kentucky,1,40,5,5,4.4,1.64,0,0,0,20,1,0,0,50,5,1,1,346,63.8,55.5,54.5,,0,1,5,0,,0,0,0,0,0,0,0,0,0,13,2.6
4682927,Billy Wiles,144144,2025,QB,CLEMSON,Clemson,Billy WilesClemson,1,50,4,4,10.5,2.1,0,0,0,50,2,0,0,0,4,0,2,140,65.2,59.5,61.8,58.2,0,0,4,0,,115.6,0,0,0,0,0,1,0,0,31,7.8
4567241,Kinkead Dent,99132,2024,QB,OLE MISS,Ole Miss,Kinkead DentOle Miss,2,66.7,3,4,3,2.78,0,0,0,50,2,0,2,0,4,0,0,226,66.6,66.3,49.5,70.9,0,0,4,0,0,56.3,0,0,0,0,1,0,0,0,7,1.8
4360492,Samson Evans,84228,2025,HB,E MICHIGAN,Eastern Michigan,Samson EvansEastern Michigan,4,100,4,4,1.8,2.57,0,0,0,100,4,0,1,0,6,0,5,160,71,75.8,70.1,81.3,0,0,6,0,100,151,16.7,1,1,0,0,3,0,0,43,10.8
4602968,Nate Hampton,147548,2025,QB,LIBERTY,Liberty,Nate HamptonLiberty,1,66.7,3,4,26.7,2.53,0,2,40,25,1,0,2,50,4,1,1,206,68.9,86.2,90.2,62.9,0,0,5,0,0,118.8,0,0,0,0,1,1,0,0,63,15.8
4567415,Trent Whittemore,98811,2023,WR,FLORIDA,Florida,Trent WhittemoreFlorida,4,75,4,4,13,3.38,0,0,0,75,3,0,0,0,4,0,3,163,70.4,59.8,71.3,,0,0,5,0,,146.9,0,0,0,0,0,2,0,0,41,10.3
4684003,Tahj Bullock,144070,2025,QB,VA TECH,Virginia Tech,Tahj BullockVirginia Tech,1,75,4,4,9.5,2.28,0,0,0,50,2,0,2,33.3,5,1,2,337,69.7,71.7,62.4,68.7,0,0,5,0,50,71.9,20,1,0,0,0,0,0,0,27,6.8
4567058,Leo Kelly,98018,2025,QB,WAKE,Wake Forest,Leo KellyWake Forest,1,33.3,3,4,11,3.9,1,0,0,25,1,0,1,0,4,0,0,339,66.6,40.4,29.7,64.2,0,1,4,0,0,0,0,0,0,0,0,0,1,25,8,2
4609049,Carl Richardson,129735,2024,QB,NWESTERN,Northwestern,Carl RichardsonNorthwestern,2,50,4,4,14.5,2.33,0,0,0,50,2,0,2,0,4,0,1,256,65.2,38,38.1,53.5,0,0,4,0,0,63.5,0,0,0,0,0,0,1,25,19,4.8
4242243,Keytaon Thompson,60457,2022,WR,VIRGINIA,Virginia,Keytaon ThompsonVirginia,3,33.3,3,4,15.7,2.78,0,0,0,25,1,1,3,0,4,0,0,335,52.9,85.5,40.1,79.6,1,0,4,4,0,39.6,0,0,0,0,0,0,1,25,-1,-0.3
4875895,Drew Zaubi,77616,2023,QB,W KENTUCKY,Western Kentucky,Drew ZaubiWestern Kentucky,2,75,4,4,7.5,1.8,0,1,20,75,3,0,1,0,4,0,2,346,14.2,68.4,89.7,44.3,0,0,5,0,0,104.2,0,0,0,0,0,0,0,0,38,9.5
4379400,Matthew Downing,82120,2023,QB,TCU,TCU,Matthew DowningTCU,1,75,4,4,7,2.08,0,0,0,75,3,0,1,0,4,0,2,305,65.2,76.7,83,57.5,0,0,4,0,0,91.7,0,0,0,0,0,0,0,0,26,6.5
4429578,Luca Diamont,122370,2025,QB,DUKE,Duke,Luca DiamontDuke,2,100,3,3,3,1.67,0,0,0,66.7,2,0,1,33.3,3,1,1,154,68.8,77.8,62.8,72.4,0,0,3,0,0,86.8,0,0,0,0,0,0,0,0,21,7
4426417,Jacob Zeno,98014,2024,QB,BAYLOR,Baylor,Jacob ZenoBaylor,2,66.7,3,3,4.7,3.38,0,0,0,33.3,1,0,2,50,5,1,1,118,65.5,46.8,46.9,58.2,0,0,5,0,100,81.9,40,2,0,0,0,0,0,0,41,13.7
4686343,Braden Smith,61460,2024,WR,LOUISVILLE,Louisville,Braden SmithLouisville,3,66.7,3,3,16,3.67,0,0,0,66.7,2,1,0,0,3,0,1,210,78.8,63.4,56.1,59.6,0,0,3,1,,149.3,0,0,0,0,0,1,1,33.3,54,18
4683311,Sam Vidlak,146333,2025,QB,OREGON ST,Oregon State,Sam VidlakOregon State,1,100,3,3,2,2.57,0,0,0,66.7,2,0,1,33.3,3,1,1,265,64.8,64.5,63.3,60,0,0,3,0,0,70.1,0,0,0,0,0,0,0,0,8,2.7
4432733,Clay Millen,146082,2025,QB,NEVADA,Nevada,Clay MillenNevada,1,66.7,3,3,5.7,3.4,0,0,0,66.7,2,0,3,0,4,0,0,239,16.8,38.2,51.5,46.5,0,0,4,0,33.3,82.6,25,1,0,0,0,0,0,0,18,6
4430681,Jared Wayne,99691,2023,WR,PITTSBURGH,Pittsburgh,Jared WaynePittsburgh,3,66.7,3,3,21,3.37,0,0,0,66.7,2,0,0,0,3,0,2,268,73.6,72,78.4,,0,0,3,2,,147.2,0,0,0,0,0,1,0,0,36,12
4428850,Dontayvion Wicks,99711,2024,WR,VIRGINIA,Virginia,Dontayvion WicksVirginia,3,50,2,3,14,2.9,1,0,0,33.3,1,2,1,0,3,0,1,335,28.1,78.8,57.8,,0,0,3,3,0,54.9,0,0,0,0,0,0,0,0,18,6
4249828,Ethan Bullock,66590,2022,QB,OKLA STATE,Oklahoma State,Ethan BullockOklahoma State,2,66.7,3,3,9.7,2.1,0,0,0,66.7,2,0,1,0,3,0,1,262,66.6,59.9,55.9,61.6,0,0,4,0,0,79.9,0,0,0,0,0,0,0,0,16,5.3
4428209,Ricky Pearsall,100660,2023,WR,ARIZONA ST,Arizona State,Ricky PearsallArizona State,3,100,2,3,8.5,3.37,0,0,0,66.7,2,1,1,0,3,0,2,110,75.2,67.5,73.9,72.6,0,0,3,5,0,149.3,0,0,0,0,1,1,0,0,59,19.7
4568992,Ryan O'Keefe,101139,2023,WR,UCF,UCF,Ryan O'KeefeUCF,4,100,3,3,4.7,4.56,0,0,0,100,3,0,2,0,5,0,2,323,63,77,77.1,80.2,0,0,5,1,0,158.3,0,0,2,0,0,2,1,20,66,22
4427740,Cole Kramer,101627,2023,QB,MINNESOTA,Minnesota,Cole KramerMinnesota,3,100,3,3,11.7,2.47,0,0,0,100,3,0,1,0,3,0,3,225,80,79.9,91,68.3,0,0,3,0,0,158.3,0,0,0,0,0,2,0,0,62,20.7
4431465,Behren Morton,144747,2025,QB,TEXAS TECH,Texas Tech,Behren MortonTexas Tech,1,50,2,3,5,3.16,0,0,0,33.3,1,0,3,0,5,0,0,315,65.5,57,46.9,65.5,1,0,5,0,33.3,42.4,20,1,1,0,0,0,0,0,0,0
4034857,Patrick O'Brien,40273,2022,QB,WASHINGTON,Washington,Patrick O'BrienWashington,2,100,2,3,-2.5,3.28,0,0,0,33.3,1,0,3,50,5,1,0,340,63.8,54.8,57.9,57.8,1,0,5,0,33.3,42.4,20,1,1,0,0,0,0,0,1,0.3
4242377,Neil Pau'u,52010,2022,WR,BYU,BYU,Neil Pau'uBYU,3,100,3,3,6.3,3.7,0,0,0,100,3,0,0,0,3,0,1,128,74.9,77.7,72.3,67,0,0,3,2,,102.8,0,0,0,0,0,0,0,0,26,8.7
4430865,Jay Butterfield,131706,2025,QB,OREGON,Oregon,Jay ButterfieldOregon,1,66.7,3,3,6,1.9,0,0,0,66.7,2,0,0,0,3,0,1,264,62.7,57.7,56.8,,0,0,3,0,,88.2,0,0,0,0,0,0,0,0,22,7.3
4565533,Samuel Kenerson,122447,2024,QB,GA SOUTHRN,Georgia Southern,Samuel KenersonGeorgia Southern,1,66.7,3,3,3.3,2.55,0,0,0,66.7,2,0,0,0,4,0,1,174,24.4,44.9,28.5,46.6,0,1,4,0,,45.8,0,0,1,0,0,0,1,25,20,6.7
4362985,Brenden Brady,83795,2022,HB,UTSA,UT San Antonio,Brenden BradyUT San Antonio,3,66.7,3,3,18,3.37,0,0,0,66.7,2,0,0,0,3,0,2,331,83.8,68.8,60.7,70.2,0,0,3,0,,102.1,0,0,0,0,0,0,0,0,32,10.7
4432138,Mason Garcia,123811,2025,QB,E CAROLINA,East Carolina,Mason GarciaEast Carolina,2,66.7,3,3,6,2.03,0,0,0,66.7,2,0,0,0,3,0,1,156,71.7,44.7,28.4,65.1,0,1,3,1,,86.8,0,0,0,0,0,1,1,33.3,21,7
4244772,Darius Bracy,55048,2023,HB,C MICHIGAN,Central Michigan,Darius BracyCentral Michigan,3,100,3,3,0.3,1.07,0,0,0,100,3,0,1,0,3,0,2,134,53.4,77.4,59.3,81.6,0,0,3,0,0,142.4,0,0,0,0,0,1,0,0,26,8.7
4361183,Matt Masker,83523,2024,QB,NEBRASKA,Nebraska,Matt MaskerNebraska,1,100,3,3,0.3,1.47,0,0,0,100,3,0,0,0,3,0,1,238,67.7,66.3,63.9,62,0,0,3,0,,90.3,0,0,0,0,0,0,0,0,17,5.7
4907955,Jacob Drena,156010,2024,QB,UCONN,Connecticut,Jacob DrenaConnecticut,1,100,2,3,3,2.9,0,0,0,66.7,2,0,1,0,4,0,1,146,63.3,58.1,58,,0,0,4,0,100,78.5,25,1,0,0,1,0,0,0,15,5
4426893,Joshua Cephus,98095,2023,WR,UTSA,UT San Antonio,Joshua CephusUT San Antonio,3,100,2,3,-4.5,4.37,0,0,0,66.7,2,0,2,0,3,0,2,331,54.9,70.5,60.2,59.5,0,0,3,1,0,143.1,0,0,0,0,1,1,0,0,33,11
4875855,Ralph Rucker,144625,2025,QB,OKLAHOMA,Oklahoma,Ralph RuckerOklahoma,1,100,2,2,-1,1.8,0,0,0,100,2,0,0,0,2,0,1,261,61.8,63.4,62.7,,0,0,2,0,,108.3,0,0,0,0,0,0,0,0,20,10
4249917,Calvin Turner Jr.,109028,2022,WR,HAWAII,Hawai'i,Calvin Turner Jr.Hawai'i,4,0,1,2,23,4.8,0,1,25,0,0,0,2,,3,0,0,180,77.1,75.6,68,73.2,1,0,5,1,50,39.6,33.3,1,0,0,0,0,0,0,0,0
4572366,Andrew Brito,98674,2022,QB,UCF,UCF,Andrew BritoUCF,2,100,2,2,14.5,3.9,0,0,0,100,2,0,1,0,5,0,2,323,65.7,71.1,81.4,54.2,0,0,6,0,100,118.8,20,1,2,0,0,0,0,0,35,17.5
4372118,Avery Atkins,82599,2022,K,LSU,LSU,Avery AtkinsLSU,2,50,2,2,9.5,2.15,0,0,0,50,1,0,1,0,2,0,1,211,61.8,65.4,68.4,,0,1,2,0,0,56.3,0,0,0,0,0,0,0,0,26,13
4373230,Ryan Rizk,77630,2023,QB,MIAMI FL,Miami,Ryan RizkMiami,1,100,2,2,3,2.2,0,0,0,50,1,0,0,50,2,1,0,220,64.4,60.2,63.1,58.2,0,0,2,0,,62.5,0,0,0,0,0,0,0,0,9,4.5
4260224,Jordan Stout,57649,2022,K,PENN STATE,Penn State,Jordan StoutPenn State,2,50,2,2,24,3.65,0,0,0,50,1,0,1,0,2,0,1,266,9.6,35.4,55,,0,0,2,0,0,81.3,0,0,0,0,0,0,1,50,18,9
4431633,Will Crowder,144781,2025,QB,W VIRGINIA,West Virginia,Will CrowderWest Virginia,1,100,2,2,9,2.2,0,0,0,100,2,0,0,0,2,0,1,343,61.8,73.3,72.7,,0,0,2,0,,118.8,0,0,0,0,0,0,0,0,28,14
4426990,Jalen Cropper,97273,2023,WR,FRESNO ST,Fresno State,Jalen CropperFresno State,4,100,1,2,28,4.87,0,0,0,50,1,0,3,0,3,0,1,169,18.6,79,73.8,70,0,0,4,0,0,135.4,0,0,1,0,1,1,0,0,51,25.5
4427267,Kaylon Geiger,102929,2022,WR,TEXAS TECH,Texas Tech,Kaylon GeigerTexas Tech,2,50,2,2,14,2.85,0,0,0,0,0,1,1,100,2,1,0,315,54,67.7,38.6,65.7,0,1,2,1,0,0,0,0,0,0,0,0,1,50,0,0
4256044,Justice McCoy,52034,2022,WR,COLO STATE,Colorado State,Justice McCoyColorado State,2,50,2,2,10.5,4.65,0,0,0,50,1,0,2,0,2,0,1,144,65.6,53.3,47.9,,0,0,2,0,0,68.8,0,0,0,0,0,0,0,0,12,6
4577303,Cade Ballard,102861,2024,QB,ARMY,Army,Cade BallardArmy,2,0,2,2,15,2.85,0,0,0,0,0,0,0,,2,0,0,114,71.2,46.2,22.9,74.2,0,1,2,0,,0,0,0,0,0,0,0,1,50,0,0
4431342,Brennan Presley,122982,2024,WR,OKLA STATE,Oklahoma State,Brennan PresleyOklahoma State,2,50,2,2,-5.5,3.15,0,0,0,50,1,0,0,0,2,0,1,262,61.9,66.6,62.7,44.3,0,0,2,0,,56.3,0,0,0,0,0,0,0,0,6,3
4362921,Tyquan Thornton,78092,2022,WR,BAYLOR,Baylor,Tyquan ThorntonBaylor,2,100,1,2,11,4,0,0,0,50,1,0,2,0,2,0,1,118,75.2,82.9,70.1,,0,0,2,1,0,95.8,0,0,0,0,1,1,0,0,6,3
4428796,Casey Washington,101710,2024,WR,ILLINOIS,Illinois,Casey WashingtonIllinois,1,0,2,2,12,4.4,0,0,0,0,0,0,1,,2,0,0,187,70.7,58.7,25,,0,0,2,1,0,39.6,0,0,0,0,0,0,1,50,0,0
4569995,Derek Wright,101347,2022,WR,UTAH ST,Utah State,Derek WrightUtah State,3,50,2,2,9,3.45,0,0,0,50,1,0,0,0,2,0,1,329,73.8,72,66.6,,0,0,3,2,,95.8,0,0,0,0,0,0,0,0,34,17
4362430,Taye Barber,78107,2022,WR,TCU,TCU,Taye BarberTCU,2,50,2,2,2.5,3.45,0,0,0,50,1,1,1,0,2,0,0,305,73.2,73.1,47.5,58.4,0,0,2,2,0,58.3,0,0,0,0,0,0,0,0,7,3.5
4608858,Dan Villari,129602,2024,QB,MICHIGAN,Michigan,Dan VillariMichigan,1,0,2,2,19,2.15,0,0,0,0,0,0,0,,2,0,0,222,72.8,64.4,47.1,67.3,0,0,3,0,,39.6,0,0,0,0,0,0,0,0,0,0
4428119,Lew Nichols,97187,2024,HB,C MICHIGAN,Central Michigan,Lew NicholsCentral Michigan,2,100,2,2,-5.5,0.85,0,0,0,100,2,0,0,0,2,0,2,134,91,84.8,62.6,86.1,0,0,2,0,,118.8,0,0,0,0,0,0,0,0,28,14
4433829,Mitch Griffis,123386,2025,QB,WAKE,Wake Forest,Mitch GriffisWake Forest,1,0,1,2,4,3.2,1,0,0,0,0,0,2,,2,0,0,339,20.4,35.8,35.4,56.5,0,0,2,0,0,39.6,0,0,0,0,0,0,0,0,0,0
4569096,Tommy Heatherly,100814,2022,P,FIU,Florida International,Tommy HeatherlyFlorida International,2,100,2,2,13,1.9,0,0,0,100,2,0,0,0,2,0,2,166,61.8,67.6,72,,0,0,2,0,,118.8,0,0,0,0,0,0,0,0,33,16.5
4710759,Jaedyn McKinstry,145642,2025,TE,BOWL GREEN,Bowling Green,Jaedyn McKinstryBowling Green,2,0,2,2,12.5,2.6,0,0,0,0,0,0,0,,2,0,0,122,65,44.8,30.5,,0,1,2,1,,0,0,0,0,0,0,0,1,50,0,0
4374076,Andrew Erickson,84333,2022,WR,NEW MEXICO,New Mexico,Andrew EricksonNew Mexico,2,0,2,2,22.5,2.85,0,0,0,0,0,0,1,,2,0,0,241,36.4,51.5,42.8,63,0,0,2,1,0,39.6,0,0,0,0,0,0,0,0,0,0
4697122,Gaston Moore,123756,2023,QB,TENNESSEE,Tennessee,Gaston MooreTennessee,1,100,2,2,0.5,1.35,0,0,0,100,2,0,0,0,2,0,0,307,61.8,63.4,62.7,,0,0,2,0,,79.2,0,0,0,0,0,0,0,0,6,3
4610131,Parker Navarro,123758,2024,QB,UCF,UCF,Parker NavarroUCF,1,50,2,2,6,1.6,0,0,0,50,1,0,1,0,2,0,0,323,71.2,75.2,57.7,71.4,0,0,2,0,0,56.3,0,0,0,0,0,0,0,0,4,2
4429219,Ira Armstead,123767,2024,QB,VIRGINIA,Virginia,Ira ArmsteadVirginia,3,0,2,2,9,4.32,0,0,0,0,0,0,4,,5,0,0,335,72.9,47.7,46.1,60.7,0,0,5,0,75,39.6,60,3,0,0,0,0,0,0,0,0
4240121,Thayer Thomas,61515,2023,WR,NC STATE,NC State,Thayer ThomasNC State,2,0,2,2,25,3.25,0,1,50,0,0,0,2,,2,0,0,248,86.7,74.4,77,63.1,0,0,2,0,0,39.6,0,0,0,0,0,0,0,0,0,0
4429415,Mikele Colasurdo,123851,2025,QB,GA STATE,Georgia State,Mikele ColasurdoGeorgia State,1,100,2,2,-1.5,1.9,0,0,0,100,2,0,1,0,2,0,0,175,61.8,63.8,62.6,,0,0,2,0,0,79.2,0,0,0,0,0,0,0,0,2,1
4361409,Jahan Dotson,84375,2022,WR,PENN STATE,Penn State,Jahan DotsonPenn State,2,100,2,2,15.5,3.4,0,0,0,100,2,1,0,0,2,0,2,266,86.7,87.5,86.8,64.3,0,0,2,1,,118.8,0,0,0,0,0,0,0,0,43,21.5
4875668,Tyler Pape,145698,2025,QB,C MICHIGAN,Central Michigan,Tyler PapeCentral Michigan,1,100,2,2,4.5,2.6,0,0,0,100,2,0,0,0,2,0,0,134,61.8,64.2,63.7,,0,0,2,0,,91.7,0,0,0,0,0,0,0,0,12,6
4361800,Christian Daniels,77648,2023,WR,TULANE,Tulane,Christian DanielsTulane,2,100,2,2,5.5,3.64,0,0,0,100,2,0,2,0,5,0,1,319,7,46.8,59.3,48.2,0,0,6,0,50,95.8,20,1,2,0,0,0,1,16.7,14,7
4374062,Trae Hall,83526,2022,QB,NEW MEXICO,New Mexico,Trae HallNew Mexico,3,100,2,2,-0.5,3.47,0,0,0,50,1,0,1,50,3,1,0,241,71.7,55.5,60,63.4,0,0,3,0,100,56.3,33.3,1,0,0,0,0,0,0,5,2.5
4567156,Treylon Burks,99218,2022,WR,ARKANSAS,Arkansas,Treylon BurksArkansas,3,0,2,2,34.5,4.2,0,0,0,0,0,0,1,,3,0,1,111,77.4,85.2,31.5,71.5,0,0,3,4,0,39.6,0,0,1,0,0,0,1,33.3,0,0
