season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility
2022,TJ,Steele,WR,TCU,,2021-10-06T13:30:00.000Z,0.84,3,Immediate
2022,James,Thomas,LB,West Virginia,,2021-10-06T12:36:00.000Z,,3,Immediate
2022,Eriq,Gilyard,LB,UCF,Kansas,2021-10-06T10:23:00.000Z,0.81,3,Immediate
2022,Dayton,Wade,WR,Western Kentucky,,2021-10-05T08:06:00.000Z,0.8,3,Immediate
2022,Chris,Bacon,S,Georgia State,Bowling Green,2021-10-04T15:01:00.000Z,0.8,3,Immediate
2022,OrTre,Smith,WR,South Carolina,,2021-10-04T12:58:00.000Z,0.8,3,Immediate
2022,Quavon,Matthews,WR,Iowa,,2021-10-04T11:36:00.000Z,0.81,3,Immediate
2022,Tim,Baldwin Jr.,RB,Indiana,,2021-10-04T09:09:00.000Z,0.79,2,Immediate
2022,Justin,Harrington,CB,Oklahoma,,2021-10-01T12:30:00.000Z,0.84,3,Immediate
2022,Jeremy,Mercier,LB,Utah,,2022-01-06T17:05:00.000Z,,3,Immediate
2022,Tyrone,Taleni,DL,Kansas State,USC,2022-01-06T16:45:00.000Z,0.86,3,Immediate
2022,Nolan,Rumler,IOL,Michigan,Kent State,2021-12-15T09:09:00.000Z,0.8,3,Immediate
2022,Keylin,Roach,CB,Marshall,,2021-09-30T11:41:00.000Z,,3,Immediate
2022,Re-al,Mitchell,QB,Temple,San Diego,2021-09-29T16:04:00.000Z,0.79,2,Immediate
2022,Ellison,Hubbard,DL,Colorado State,Sam Houston State,2021-09-29T10:55:00.000Z,0.82,3,Immediate
2022,Nasir,Clerk,CB,East Carolina,,2021-09-29T08:58:00.000Z,0.8,3,Immediate
2022,Olivier,Charles-Pierre,DL,Houston,,2021-09-29T08:15:00.000Z,0.79,2,Immediate
2022,Blayne,Toll,DL,Colorado,Arkansas State,2021-09-28T14:55:00.000Z,0.82,3,Immediate
2022,Deonte,Sheffield,RB,Florida State,West Florida,2021-09-28T14:42:00.000Z,,3,Immediate
2022,Xavier,Young,DL,Washington State,,2021-09-28T08:11:00.000Z,0.84,3,Immediate
2022,Lloyd,Murray Jr.,DL,Colorado,Sam Houston State,2021-09-27T14:49:00.000Z,0.79,2,Immediate
2022,Jarveon,Howard,RB,Syracuse,Alcorn State,2021-09-27T12:51:00.000Z,0.8,3,Immediate
2022,K'Vaughan,Pope,LB,Ohio State,,2021-09-27T12:48:00.000Z,0.8,3,Immediate
2022,Chase,Kline,LB,Michigan State,Eastern Michigan,2021-09-26T12:52:00.000Z,0.81,3,Immediate
2022,Henry,Parrish,RB,Ole Miss,Miami,2022-01-13T17:20:00.000Z,0.89,3,Immediate
2022,Alex,Okelo,WDE,Michigan State,,2021-09-25T12:06:00.000Z,,3,Immediate
2022,Carlin,Fils-aime,RB,Tennessee,,2021-09-24T13:00:00.000Z,,4,Immediate
2022,Marcel,Lewis,LB,Central Michigan,,2021-09-24T12:05:00.000Z,,3,Immediate
2022,Jeremiah,Payton,WR,Miami,,2021-09-24T10:42:00.000Z,0.81,3,Immediate
2022,Justin,Harris,CB,Georgia Southern,,2021-09-23T16:20:00.000Z,,3,Immediate
2022,Loyal,Crawford,RB,Wisconsin,,2021-09-23T11:11:00.000Z,0.81,3,Immediate
2022,Dallas,Gant,LB,Ohio State,,2021-09-22T10:21:00.000Z,0.8,3,Immediate
2022,Daniel,Ogundipe,OT,Old Dominion,,2021-09-21T13:15:00.000Z,0.79,2,Immediate
2022,Russell,Thompson-Bishop,WR,Syracuse,,2021-09-21T11:58:00.000Z,,3,Immediate
2022,Weston,Reiman,IOL,Nebraska,,2021-09-21T11:57:00.000Z,,,Immediate
2022,Jackson,Ray,P,Colorado State,,2021-09-21T11:50:00.000Z,,2,Immediate
2022,Kai-Leon,Herbert,OT,Miami,,2021-09-21T10:01:00.000Z,0.82,3,Immediate
2022,Velton,Gardner,RB,Kansas,,2021-09-20T15:08:00.000Z,0.8,3,Immediate
2022,Devlin,Kirklin,S,New Mexico State,,2021-09-20T11:51:00.000Z,,2,Immediate
2022,Justus,Woods,RB,Stanford,,2021-09-20T11:50:00.000Z,,3,Immediate
2022,Nick,Moore,QB,Arizona,,2021-09-20T11:49:00.000Z,,2,Immediate
2022,Bryson,Smith,WR,Houston,,2021-09-20T11:29:00.000Z,,3,Immediate
2022,Naricuss,Driver,TE,Southern Mississippi,Grambling,2021-09-20T09:35:00.000Z,0.79,2,Immediate
2022,Dontae,Lucas,IOL,Florida State,South Alabama,2021-09-16T08:50:00.000Z,0.83,3,Immediate
2022,Mekhi,Miller,CB,Miami (OH),New Mexico State,2021-12-29T11:24:00.000Z,0.84,3,Immediate
2022,Dillon,Harris,LB,Connecticut,,2021-09-16T08:31:00.000Z,,3,Immediate
2022,Xavier,Carlton,EDGE,Utah,California,2022-01-03T12:49:00.000Z,0.9,4,Immediate
2022,Raiheem,Olalekan,LB,UMass,,2021-09-15T16:39:00.000Z,,2,Immediate
2022,Jaylen,Larry,IOL,UMass,,2021-09-09T11:40:00.000Z,,2,Immediate
2022,Taron,Madison,RB,Oregon State,,2021-09-08T12:05:00.000Z,,3,Immediate
2022,Kyle,Helbig,TE,Colorado State,,2021-09-08T12:04:00.000Z,0.8,3,Immediate
2022,Tyrone,Brown,S,Baylor,UT San Antonio,2021-09-07T21:05:00.000Z,,3,Immediate
2022,Jiovanny,Holmes,S,Boston College,,2021-09-07T08:58:00.000Z,,3,Immediate
2022,James,Phillips,TE,Western Michigan,,2021-09-06T14:28:00.000Z,,3,Immediate
2022,Marcus,Moore,DL,Louisiana Monroe,,2021-09-02T10:29:00.000Z,,3,Immediate
2022,James,Ash,DL,Wake Forest,South Florida,2021-09-01T15:27:00.000Z,0.8,3,Immediate
2022,Khamal,Ellison,CB,Florida,,2021-09-01T11:36:00.000Z,,2,Immediate
2022,Tanner,Hollens,ATH,Colorado State,,2021-08-31T14:02:00.000Z,,2,Immediate
2022,Nick,Lewis,OT,Arkansas State,,2021-08-31T13:07:00.000Z,0.79,2,Immediate
2022,Mahdi,Hazime,IOL,Michigan,,2021-08-31T11:35:00.000Z,,,Immediate
2022,Da'Veawn,Armstead,S,TCU,,2021-12-15T15:15:00.000Z,,3,Immediate
2022,Shamel,Lazarus,CB,Connecticut,,2021-08-30T15:40:00.000Z,,3,Immediate
2022,James,Graham,QB,Georgia Southern,,2021-08-30T12:48:00.000Z,,4,Immediate
2022,Robert,McWilliams,LB,Purdue,Purdue,2021-08-30T09:46:00.000Z,0.79,2,Immediate
2022,Malcolm,Terry,RB,Navy,,2021-08-27T13:05:00.000Z,,2,Immediate
2022,Dreshun,Miller,CB,Auburn,,2022-01-05T08:47:00.000Z,0.86,3,Immediate
2022,John Paul,Flores,OT,Dartmouth,Virginia,2021-10-07T06:41:00.000Z,,,Immediate
2022,Cody,Shear,IOL,Syracuse,,2021-08-27T11:31:00.000Z,,3,Immediate
2022,Khali,Saunders,LB,Purdue,,2022-01-04T16:15:00.000Z,0.84,3,Immediate
2022,James,Lewis,LB,New Mexico,,2021-08-27T11:29:00.000Z,,3,Immediate
2022,Dacoda,Weaver,OT,Florida Atlantic,Delta State,2021-08-27T11:19:00.000Z,,2,Immediate
2022,Alex,Zayed,LB,Louisiana Tech,,2021-08-26T15:55:00.000Z,,2,Immediate
2022,Matthew,Hightower,LB,Tulane,,2021-08-26T15:08:00.000Z,,2,Immediate
2022,Donovan,Manuel,OLB,East Tennessee State,Florida Intl,2021-12-16T14:54:00.000Z,0.86,3,Immediate
2022,Princeton,Pines,OT,Sam Houston State,,2022-01-13T18:00:00.000Z,,3,Immediate
2022,Stone,Hollenbach,QB,Alabama,Western Michigan,2022-01-12T20:59:00.000Z,,2,Immediate
2022,Erin,Collins,RB,Northern Illinois,,2021-11-30T11:34:00.000Z,0.81,3,Immediate
2022,Monterio,Hunt,WR,Rutgers,Alcorn State,2021-08-24T16:18:00.000Z,,3,Immediate
2022,Brian,Maurer,QB,Tennessee,Stephen F. Austin,2021-08-21T12:58:00.000Z,0.81,3,Immediate
2022,Bralyn,Oliver,S,Louisville,Syracuse,2021-08-20T10:56:00.000Z,0.8,3,Immediate
2022,Jordan,Weeks,QB,UT San Antonio,,2021-08-18T08:49:00.000Z,,3,Immediate
2022,Keithron,Lee,WR,Texas,,2021-08-17T16:30:00.000Z,,3,Immediate
2022,Ben,Gansallo,DL,New Mexico,,2021-12-21T15:10:00.000Z,,2,Immediate
2022,Nick,Evans,DL,UT San Antonio,,2021-08-17T14:44:00.000Z,,3,Immediate
2022,Jordan,Rhodes,OT,South Carolina,Ole Miss,2021-08-13T08:37:00.000Z,,3,Immediate
2022,Hunter,Kaupiko,LB,San Diego State,,2021-08-12T08:37:00.000Z,0.79,2,Immediate
2022,Michael,Washington,RB,Buffalo,Buffalo,2021-12-20T09:25:00.000Z,,2,Immediate
2022,AJ,Beatty,IOL,North Carolina,Albany,2021-08-09T14:37:00.000Z,,3,Immediate
2022,Ryan,Jacoby,OT,Ohio State,Pittsburgh,2021-08-09T12:45:00.000Z,0.83,3,Immediate
2022,DeJuan,Ellis,WR,Maryland,,2022-01-06T16:35:00.000Z,,3,Immediate
2022,Isaac,Garcia,LB,Fresno State,,2021-08-09T10:22:00.000Z,0.8,3,SittingOne
2022,Chris,Scruggs Jr.,WR,Southern Mississippi,,2021-08-06T13:42:00.000Z,0.79,2,Immediate
2022,Rico,Frye,RB,Bowling Green,,2021-08-06T09:04:00.000Z,,3,Immediate
2022,Joey,Carroll,OT,Bowling Green,,2021-08-05T15:32:00.000Z,,3,Immediate
2022,Crishawn,Long,LB,Purdue,,2021-08-05T10:50:00.000Z,0.82,3,Immediate
2022,Juan,Harris,DL,Indiana,,2021-08-04T12:01:00.000Z,0.79,2,Immediate
2022,Jahaziel,Lee,OT,Utah State,,2021-08-02T15:16:00.000Z,0.79,2,SittingOne
2022,Bobby,Haskins,OT,Virginia,USC,2021-12-06T13:42:00.000Z,0.88,3,Immediate
2022,Deajaun,McDougle,WR,Maryland,Tulane,2021-12-15T08:37:00.000Z,,3,Immediate
2022,Daiyan,Henley,LB,Nevada,Washington State,2021-12-20T17:00:00.000Z,0.87,3,Immediate
2022,Jahmin,Muse,S,Boston College,Buffalo,2021-11-30T10:54:00.000Z,0.84,3,Immediate
2022,Dee,Wiggins,WR,Miami,Louisville,2021-10-27T12:50:00.000Z,0.84,3,Immediate
2022,Aaron,Brule,LB,Mississippi State,Michigan State,2021-12-02T15:04:00.000Z,0.89,3,Immediate
2022,Cade,Beresford,OT,Washington State,Boise State,2021-12-01T16:07:00.000Z,0.89,3,Immediate
2022,Mike,Ciaffoni,IOL,Colorado State,Rutgers,2022-01-11T12:56:00.000Z,0.84,3,Immediate
2022,Frank,Ladson,WR,Clemson,Miami,2021-12-03T14:56:00.000Z,0.87,3,Immediate
2022,Willie,Tyler,OT,Louisiana Monroe,Rutgers,2021-11-30T10:06:00.000Z,0.87,3,Immediate
2022,Michael,Lantz,K,Minnesota,,2021-12-15T14:54:00.000Z,,3,Immediate
2022,Damian,Lopez,IOL,USC,,2021-12-15T13:00:00.000Z,,,Immediate
2022,Jack,Plummer,QB,Purdue,California,2021-11-30T09:47:00.000Z,0.86,3,Immediate
2022,Brendan,Bordner,IOL,Rutgers,Florida Atlantic,2021-12-01T08:34:00.000Z,0.85,3,Immediate
2022,Shauntavis,Vardaman,OT,UAB,,2021-12-07T10:48:00.000Z,,,Immediate
2022,Michael,Penix Jr.,QB,Indiana,Washington,2021-12-05T19:15:00.000Z,0.85,3,Immediate
2022,Max,Johnson,QB,LSU,Texas A&M,2021-12-08T17:07:00.000Z,0.91,4,Immediate
2022,Curtis,Dunlap,IOL,Minnesota,Rutgers,2021-10-12T00:00:00.000Z,0.87,3,Immediate
2022,Anthony,Watts,DL,Purdue,,2021-11-17T14:39:00.000Z,0.84,3,Immediate
2022,Quinn,Ewers,QB,Ohio State,Texas,2021-12-03T19:45:00.000Z,1,5,Immediate
2022,Eli,Ricks,CB,LSU,Alabama,2021-11-23T20:54:00.000Z,0.99,5,Immediate
2022,Kingsley,Suamataia,OT,Oregon,BYU,2021-10-26T18:56:00.000Z,0.96,4,Immediate
2022,Jahmyr,Gibbs,RB,Georgia Tech,Alabama,2021-11-29T13:13:00.000Z,0.95,4,Immediate
2022,Zach,Evans,RB,TCU,Ole Miss,2021-11-29T16:55:00.000Z,0.94,4,Immediate
2022,Dillon,Gabriel,QB,UCF,Oklahoma,2021-11-27T01:07:00.000Z,0.92,4,Immediate
2022,Isaac,Owusu-Appiah,OT,Coastal Carolina,,2021-12-29T17:31:00.000Z,,2,Immediate
2022,Jake,Haener,QB,Fresno State,Fresno State,2021-11-30T18:52:00.000Z,,3,Immediate
2022,Romello,Height,LB,Auburn,USC,2022-01-13T16:40:00.000Z,0.89,3,Immediate
2022,Shemar,Thornton,ATH,Florida Intl,Northern Illinois,2021-12-15T00:10:00.000Z,,2,Immediate
2022,Cam,Johnson,WR,Vanderbilt,,2021-11-30T08:55:00.000Z,0.87,3,Immediate
2022,Jaquon,Griffin,DL,Georgia Tech,,2021-12-09T13:34:00.000Z,,3,Immediate
2022,Sharod,Johnson,WR,Syracuse,Florida Intl,2021-12-09T11:56:00.000Z,,3,Immediate
2022,Hunter,Sellers,CB,Pittsburgh,,2021-12-09T11:33:00.000Z,,3,Immediate
2022,Shawn,Asbury II,S,Boston College,Old Dominion,2021-12-09T09:07:00.000Z,,3,Immediate
2022,D'Marcus,Adams,WR,Florida Atlantic,,2021-12-08T16:02:00.000Z,,3,Immediate
2022,TJ,Banks,TE,West Virginia,Akron,2021-12-08T16:02:00.000Z,0.84,3,Immediate
2022,Quinn,Potts,S,New Mexico,,2021-12-08T15:52:00.000Z,,3,Immediate
2022,Tyrell,Robinson,RB,Army,,2022-01-07T14:48:00.000Z,,,Immediate
2022,Clyde,Price,RB,Kansas State,,2022-01-07T13:17:00.000Z,,3,Immediate
2022,Lamin,Touray,LB,Nevada,,2021-12-08T15:50:00.000Z,,3,Immediate
2022,Elijah,Cooks,WR,Nevada,San José State,2021-12-08T15:49:00.000Z,0.87,3,Immediate
2022,Nick,Okeke,LB,Louisville,,2021-12-08T15:45:00.000Z,,2,Immediate
2022,Mason,Brooks,OT,Western Kentucky,Ole Miss,2021-12-08T15:41:00.000Z,0.9,4,Immediate
2022,Aric,Horne,LB,Iowa State,Florida A&M,2021-12-13T16:13:00.000Z,,3,Immediate
2022,Isheem,Young,S,Iowa State,Ole Miss,2021-12-13T16:10:00.000Z,0.89,3,Immediate
2022,Kym-Mani,King,CB,Iowa State,,2021-12-13T16:08:00.000Z,,3,Immediate
2022,Braxton,Burmeister,QB,Virginia Tech,San Diego State,2022-01-17T08:48:00.000Z,0.87,3,Immediate
2022,Tre'mond,Shorts,IOL,East Tennessee State,LSU,2022-01-18T10:05:00.000Z,0.89,3,Immediate
2022,Mateo,Sudipo,S,Coastal Carolina,,2021-12-13T14:57:00.000Z,,2,Immediate
2022,Ezeriah,Anderson,WR,Iowa State,,2021-12-13T14:54:00.000Z,,3,Immediate
2022,Bo,Nix,QB,Auburn,Oregon,2021-12-13T14:53:00.000Z,0.88,3,Immediate
2022,Vincent,Murphy,IOL,South Carolina,Western Kentucky,2021-12-13T13:58:00.000Z,,3,Immediate
2022,Chayden,Peery,QB,Georgia Tech,,2021-12-15T12:14:00.000Z,0.86,3,Immediate
2022,Keveon,Mullins,TE,South Carolina,Jackson State,2021-12-15T11:00:00.000Z,0.83,3,Immediate
2022,David,Watson,OT,Arizona,,2021-12-15T10:57:00.000Z,,3,Immediate
2022,T.D.,Roof,LB,Appalachian State,Oklahoma,2022-01-04T21:07:00.000Z,0.86,3,Immediate
2022,Cammon,Cooper,QB,Washington State,Hawai'i,2021-11-29T23:10:00.000Z,0.8,3,Immediate
2022,Mario,Williams,WR,Oklahoma,USC,2022-01-04T16:10:00.000Z,0.94,4,Immediate
2022,Grayson,Cook,LB,Air Force,,2021-09-07T11:40:00.000Z,,,Immediate
2022,Jordan,Rucker,CB,North Texas,,2021-12-16T12:55:00.000Z,,3,Immediate
2022,Trey,Palmer,WR,LSU,Nebraska,2021-12-16T12:33:00.000Z,0.87,3,Immediate
2022,Justin,Lynch,QB,Temple,Northern Illinois,2021-12-03T22:03:00.000Z,,3,PendingAppeal
2022,Anthony,Torres,TE,Western Michigan,Toledo,2021-12-15T16:53:00.000Z,,3,Immediate
2022,Iverson,Clement,RB,Temple,Temple,2021-10-13T13:24:00.000Z,0.79,2,Immediate
2022,E.J.,Porter,LB,Coastal Carolina,,2021-12-20T08:51:00.000Z,,2,Immediate
2022,Leke,Asenuga,IOL,New Mexico,North Texas,2022-01-10T13:32:00.000Z,,3,Immediate
2022,George,Douglas,LB,Central Michigan,Southern Illinois,2022-01-09T14:53:00.000Z,0.82,3,Immediate
2022,Mike,Smith,CB,Appalachian State,,2021-11-30T10:45:00.000Z,0.82,3,Immediate
2022,Luke,Akers,P,UCLA,Northwestern,2021-11-30T10:43:00.000Z,0.84,3,Immediate
2022,Cinque,Williams,S,North Texas,,2021-12-01T11:43:00.000Z,,3,Immediate
2022,Adrian,Hope,LB,Furman,Coastal Carolina,2021-11-23T12:17:00.000Z,,2,Immediate
2022,Cameron,Williams,LB,Indiana,,2021-12-11T09:35:00.000Z,,4,Immediate
2022,Ryan,Watts,CB,Ohio State,Texas,2021-12-10T18:58:00.000Z,0.89,3,Immediate
2022,Trenton,Gillison,TE,Michigan State,,2021-12-10T14:02:00.000Z,,4,Immediate
2022,Akeem,Hayes,WR,Arkansas State,,2021-11-22T16:37:00.000Z,0.8,3,Immediate
2022,Jason,Whittaker,TE,Northwestern,,2021-11-22T13:38:00.000Z,0.79,2,Immediate
2022,Chris,Childers,RB,Indiana,,2021-12-10T12:45:00.000Z,,,Immediate
2022,Mohamoud,Diabate,LB,Florida,Utah,2022-01-04T20:57:00.000Z,0.91,4,Immediate
2022,James,Ohonba,IOL,Michigan State,,2021-12-10T11:40:00.000Z,,3,Immediate
2022,John,Ward,DL,UCLA,,2021-12-10T11:08:00.000Z,,3,Immediate
2022,Clay,Millen,QB,Nevada,Colorado State,2021-12-10T11:06:00.000Z,0.85,3,Immediate
2022,B.J.,Foster,S,Texas,,2021-12-10T09:38:00.000Z,,5,Immediate
2022,Chris,Adimora,S,Texas,,2021-12-10T09:37:00.000Z,0.87,3,Immediate
2022,Malik,Jackson,TE,Maryland,,2022-01-06T15:45:00.000Z,,3,Immediate
2022,Darin,Turner,WR,Arkansas,Alabama A&M,2021-12-16T09:24:00.000Z,,4,Immediate
2022,Joshua,Rawlings,TE,Virginia,,2021-12-16T09:23:00.000Z,,3,Immediate
2022,Navy,Shuler,QB,Appalachian State,Tennessee,2021-12-10T08:08:00.000Z,0.81,3,Immediate
2022,Joachim,Bangda,RB,Kent State,,2021-12-10T07:59:00.000Z,0.84,3,Immediate
2022,Jalen,Curry,WR,Arizona,Buffalo,2021-12-10T00:00:00.000Z,0.85,3,TBD
2022,Nikko,Remigio,WR,California,Fresno State,2021-12-09T17:53:00.000Z,0.88,3,Immediate
2022,Isaiah,Gibson,DL,Kentucky,Marshall,2021-12-09T16:56:00.000Z,0.85,3,Immediate
2022,DJ,James,CB,Oregon,Auburn,2021-12-09T16:48:00.000Z,0.89,3,Immediate
2022,Melquan,Stovall,WR,Nevada,Colorado State,2021-12-15T16:29:00.000Z,,3,Immediate
2022,Raymond,Scott,LB,USC,,2021-12-09T16:26:00.000Z,,4,Immediate
2022,Justin,Lockhart,WR,Nevada,San José State,2021-12-09T16:13:00.000Z,,,Immediate
2022,Jacob,Copeland,WR,Florida,Maryland,2021-12-09T13:34:00.000Z,0.9,4,Immediate
2022,Quentin,Bivens,DL,Ole Miss,Southern Mississippi,2021-12-14T16:16:00.000Z,0.86,3,Immediate
2022,Sincere,David,DL,Ole Miss,,2021-12-14T16:16:00.000Z,,3,Immediate
2022,Hunter,Green,S,Virginia Tech,,2021-12-14T16:12:00.000Z,,,Immediate
2022,Donavann,Collins,CB,TCU,,2021-12-14T14:29:00.000Z,0.85,3,Immediate
2022,Donte,Small,CB,Appalachian State,,2022-01-11T12:07:00.000Z,,,Immediate
2022,Asher,King,K,Indiana,,2021-12-14T14:54:00.000Z,,,Immediate
2022,Will,Bowers,DUAL,Liberty,,2021-12-14T14:53:00.000Z,,2,Immediate
2022,Kyjuan,Herndon,ATH,Colorado State,Colorado State,2021-12-14T10:56:00.000Z,,3,Immediate
2022,Jamal,Morris,LB,Oklahoma,Houston,2021-12-14T10:50:00.000Z,,4,Immediate
2022,Dominick,Hill,CB,South Carolina,Temple,2021-12-08T15:18:00.000Z,,3,Immediate
2022,Evan,Lovell,OT,Rhode Island,Texas State,2021-12-02T11:58:00.000Z,0.83,3,Immediate
2022,George,Tarlas,DL,Weber State,Boise State,2021-11-24T12:31:00.000Z,0.87,3,Immediate
2022,Robbie,Mangas,TE,Dartmouth,Buffalo,2021-11-22T12:30:00.000Z,0.84,3,Immediate
2022,Richard,West,IOL,Texas A&M Commerce,Texas State,2021-11-18T12:11:00.000Z,0.81,3,Immediate
2022,David,Chapeau,P,Air Force,East Carolina,2021-08-01T20:06:00.000Z,,,Immediate
2022,RJ,Rosales,QB,Army,,2021-12-14T08:46:00.000Z,,2,Immediate
2022,Armondous,Cooley,DL,Mississippi State,Southern Mississippi,2021-12-29T17:29:00.000Z,0.85,3,Immediate
2022,Bence,Polgar,OG,Buffalo,Missouri,2021-12-29T14:26:00.000Z,0.85,3,Immediate
2022,Cameron,Bright,LB,Pittsburgh,Washington,2022-01-24T11:05:00.000Z,0.89,3,Immediate
2022,Aaron,Pierre,S,Liberty,,2022-01-03T10:59:00.000Z,,2,Immediate
2022,Branden,Coleman,CB,Colorado State,,2022-01-03T10:34:00.000Z,,3,Immediate
2022,Christian,Beal-Smith,RB,Wake Forest,South Carolina,2022-01-03T10:29:00.000Z,0.88,3,Immediate
2022,Elijah,Ball,CB,Purdue,,2022-01-03T10:25:00.000Z,,3,Immediate
2022,Carter,Bradley,QB,Toledo,South Alabama,2021-11-29T08:18:00.000Z,0.8,3,Immediate
2022,Joe,Sparacio,LB,Boston College,Eastern Michigan,2021-12-15T08:11:00.000Z,0.81,3,Immediate
2022,Nick,Turner,CB,Arkansas,,2022-01-03T10:21:00.000Z,,3,Immediate
2022,Lloyd,Summerall,EDGE,Florida,Florida,2021-12-02T13:10:00.000Z,0.84,3,Immediate
2022,Cody,Jones,CB,UMass,,2022-01-03T10:19:00.000Z,,3,Immediate
2022,Grant,Wells,QB,Marshall,Virginia Tech,2022-01-03T10:16:00.000Z,0.87,3,Immediate
2022,Jarret,Doege,QB,West Virginia,Western Kentucky,2022-01-03T10:12:00.000Z,0.85,3,Immediate
2022,J.D.,DiRenzo,OT,Sacred Heart,Rutgers,2022-01-03T09:59:00.000Z,0.9,4,Immediate
2022,Quinton,Torbor,WR,Mississippi State,,2022-01-07T12:55:00.000Z,,3,Immediate
2022,Devonni,Reed,S,Central Michigan,South Carolina,2022-01-03T08:12:00.000Z,0.89,3,Immediate
2022,Joseph,Manjack,WR,USC,Houston,2022-01-02T10:42:00.000Z,0.86,3,Immediate
2022,Kamryn,Waites,OT,Louisiana,Florida,2021-12-21T13:01:00.000Z,0.91,4,Immediate
2022,Sawyer,Racanelli,WR,Washington,Montana,2021-12-13T09:56:00.000Z,,3,Immediate
2022,Mekhi,Williams-Garner,S,Louisiana,LSU,2022-01-11T21:05:00.000Z,0.89,3,Immediate
2022,O'Cyrus,Torrence,IOL,Louisiana,Florida,2022-01-02T21:01:00.000Z,0.92,4,Immediate
2022,Brian,Cobbs,WR,Maryland,Utah State,2022-01-02T15:27:00.000Z,0.86,3,Immediate
2022,Darryl,Jones,WR,Maryland,NC State,2022-01-02T15:27:00.000Z,0.87,3,Immediate
2022,Mohammed,Elazazy,OT,Western Michigan,,2022-01-02T15:12:00.000Z,,2,Immediate
2022,Jaelyn,Lay,TE,Clemson,,2022-01-02T15:10:00.000Z,0.84,3,Immediate
2022,Brenden,Rice,WR,Colorado,USC,2022-01-01T13:58:00.000Z,0.9,4,Immediate
2022,Jaelon,Travis,WR,Kansas State,Butler County (KS),2021-11-30T15:39:00.000Z,0.79,2,Immediate
2022,Zackary,Martin,RB,Louisiana Monroe,Louisiana Monroe,2021-11-30T15:04:00.000Z,0.77,2,Immediate
2022,Devin,Taylor,CB,Virginia Tech,Bowling Green,2021-08-19T10:09:00.000Z,,,Immediate
2022,Demetrius,Cannon,WR,Louisville,,2022-01-04T15:21:00.000Z,0.85,3,Immediate
2022,Kobe,Hudson,WR,Auburn,UCF,2022-01-04T15:01:00.000Z,0.9,4,Immediate
2022,Nick,Curtis,LB,Auburn,,2022-01-04T13:56:00.000Z,,3,Immediate
2022,Monroe,Mills,OT,Oklahoma State,Texas Tech,2022-01-04T13:07:00.000Z,0.86,3,Immediate
2022,James,McNorton,OT,Washington State,San José State,2021-11-29T19:17:00.000Z,0.83,3,Immediate
2022,Nick,DeGennaro,WR,Maryland,,2022-01-04T12:59:00.000Z,0.83,3,Immediate
2022,Andre,Crump,WR,San José State,UC Davis,2022-01-04T11:36:00.000Z,,3,Immediate
2022,RJ,Sneed,WR,Baylor,Colorado,2022-01-04T10:49:00.000Z,0.87,3,Immediate
2022,John Rhys,Plumlee,QB,Ole Miss,UCF,2022-01-04T08:07:00.000Z,0.89,3,Immediate
2022,Stephen,Ruiz,K,Boston College,,2021-12-27T10:17:00.000Z,,,Immediate
2022,Micah,Mariteragi,OT,Virginia,,2021-12-27T08:43:00.000Z,,3,Immediate
2022,Tyrone,Hopper,LB,North Carolina,Missouri,2021-12-22T12:15:00.000Z,,3,Immediate
2022,Jordan,Yates,QB,Georgia Tech,,2021-11-30T10:29:00.000Z,0.81,3,Immediate
2022,Zamari,Maxwell,CB,UCF,,2021-12-27T07:14:00.000Z,,3,Immediate
2022,Devunte,Dawson,CB,UCF,,2021-12-27T07:13:00.000Z,0.85,3,Immediate
2022,Sam,Pinckney,WR,Georgia State,Coastal Carolina,2021-12-27T03:27:00.000Z,,3,Immediate
2022,Justin,Clark,CB,Toledo,Wisconsin,2021-12-24T09:41:00.000Z,0.85,3,Immediate
2022,Marcis,Floyd,CB,Murray State,West Virginia,2021-12-24T07:19:00.000Z,0.86,3,Immediate
2022,Andrew,Peasley,QB,Utah State,Wyoming,2022-01-13T14:32:00.000Z,,2,Immediate
2022,Bryson,Broadway,OT,Eastern Illinois,Georgia State,2021-11-22T13:22:00.000Z,,,Immediate
2022,Cornelius,Dyson,ATH,Tulane,,2021-12-23T22:30:00.000Z,,3,Immediate
2022,Christian,Gonzalez,S,Colorado,Oregon,2021-12-23T22:26:00.000Z,0.9,4,Immediate
2022,Terrell,Bynum,WR,Washington,USC,2021-12-23T22:26:00.000Z,0.88,3,Immediate
2022,Lonnie,Phelps,EDGE,Miami (OH),Kansas,2021-12-23T16:28:00.000Z,0.88,3,Immediate
2022,Aaron,Dumas,RB,New Mexico,Washington,2022-01-06T15:14:00.000Z,0.9,4,Immediate
2022,Will,Albright,LS,Tennessee,,2022-01-06T14:52:00.000Z,,2,Immediate
2022,Ben,Bertram,EDGE,New Mexico,,2022-01-06T14:17:00.000Z,,,Immediate
2022,Cedrick,Dort,CB,Kentucky,Wisconsin,2022-01-06T14:14:00.000Z,0.86,3,Immediate
2022,Dee,Beckwith,RB,Tennessee,,2022-01-06T14:08:00.000Z,,3,Immediate
2022,Emani,Bailey,RB,Louisiana,TCU,2022-01-06T14:06:00.000Z,0.9,4,Immediate
2022,Jordan,Eubanks,LB,Florida State,UNLV,2022-01-06T13:53:00.000Z,0.83,3,Immediate
2022,Cade,Bennett,OT,Oklahoma State,San Diego State,2022-01-06T13:34:00.000Z,,3,Immediate
